,real_id,lon,lat,cluster_id
0,4548141057,104.0809388,30.6220521,10
1,4548141062,104.0746056,30.622935700000003,1
2,4548141067,104.0742518,30.6253295,1
3,1457872913,104.0995121,30.687846500000003,9
4,4548141073,104.081466,30.624961699999997,10
5,4693610169,104.0702621,30.633797499999996,1
6,1159462933,104.02196009999999,30.6770618,16
7,1159462937,104.0237467,30.6766044,16
8,1457872927,104.1000338,30.6883096,9
9,1159176227,104.0599734,30.625057799999997,1
10,1159176228,104.06435429999999,30.6251747,1
11,5535137829,104.0403819,30.677740000000004,4
12,4449099823,104.1054802,30.642213399999996,15
13,5535137840,104.0436256,30.6774706,4
14,1159462960,104.0234651,30.675563699999998,16
15,6554361905,104.1151536,30.676588199999998,17
16,6554361906,104.1138571,30.6761968,17
17,5535137844,104.0406438,30.6795702,4
18,4449099825,104.11493730000001,30.6423716,15
19,3541393462,104.0231184,30.689360600000004,16
20,4449099824,104.11438309999998,30.6425229,15
21,3541393464,104.0224797,30.6862686,16
22,5535137848,104.04009980000001,30.6803088,4
23,5535137850,104.040277,30.680605,4
24,5535137849,104.0405978,30.679484999999996,4
25,4449099834,104.11088079999999,30.643784600000004,15
26,4449099837,104.11159740000001,30.644169,15
27,3541393470,104.0260069,30.6871359,16
28,3541393471,104.0142139,30.6903614,16
29,3580182592,104.03386540000001,30.6762222,4
30,3541393472,104.02357909999999,30.6875485,16
31,5535137862,104.04429509999999,30.681991600000003,4
32,5535137863,104.0435251,30.682921899999997,4
33,6209470538,104.0283941,30.646527600000002,7
34,5535137867,104.0435091,30.683437800000004,4
35,6209470540,104.02934920000001,30.6460153,7
36,5535137870,104.0432912,30.6832011,4
37,6209470542,104.0292547,30.6501995,7
38,5535137872,104.0449878,30.6858033,4
39,5535137873,104.0449802,30.685888199999997,4
40,2726912083,104.0551667,30.6798906,2
41,1457815639,104.10911259999999,30.6941211,9
42,4449099864,104.1060983,30.651526300000004,15
43,4400595034,104.0752209,30.6741326,19
44,2726912093,104.075259,30.6768881,6
