,real_id,lon,lat,cluster_id
0,4548141057,104.0809388,30.6220521,1
1,4548141062,104.0746056,30.622935700000003,1
2,4548141067,104.0742518,30.6253295,1
3,1457872913,104.0995121,30.687846500000003,12
4,4548141073,104.081466,30.624961699999997,1
5,4693610169,104.0702621,30.633797499999996,1
6,1159462933,104.02196009999999,30.6770618,7
7,1159462937,104.0237467,30.6766044,7
8,1457872927,104.1000338,30.6883096,12
9,1159176227,104.0599734,30.625057799999997,18
10,1159176228,104.06435429999999,30.6251747,1
11,5535137829,104.0403819,30.677740000000004,6
12,4449099823,104.1054802,30.642213399999996,23
13,5535137840,104.0436256,30.6774706,14
14,1159462960,104.0234651,30.675563699999998,7
15,6554361905,104.1151536,30.676588199999998,17
16,6554361906,104.1138571,30.6761968,17
17,5535137844,104.0406438,30.6795702,10
18,4449099825,104.11493730000001,30.6423716,23
19,3541393462,104.0231184,30.689360600000004,6
20,4449099824,104.11438309999998,30.6425229,23
21,3541393464,104.0224797,30.6862686,6
22,5535137848,104.04009980000001,30.6803088,10
23,5535137850,104.040277,30.680605,10
24,5535137849,104.0405978,30.679484999999996,10
25,4449099834,104.11088079999999,30.643784600000004,23
26,4449099837,104.11159740000001,30.644169,23
27,3541393470,104.0260069,30.6871359,6
28,3541393471,104.0142139,30.6903614,6
29,3580182592,104.03386540000001,30.6762222,7
30,3541393472,104.02357909999999,30.6875485,6
31,5535137862,104.04429509999999,30.681991600000003,14
32,5535137863,104.0435251,30.682921899999997,14
33,6209470538,104.0283941,30.646527600000002,22
34,5535137867,104.0435091,30.683437800000004,14
35,6209470540,104.02934920000001,30.6460153,22
36,5535137870,104.0432912,30.6832011,14
37,6209470542,104.0292547,30.6501995,20
38,5535137872,104.0449878,30.6858033,14
39,5535137873,104.0449802,30.685888199999997,14
40,2726912083,104.0551667,30.6798906,14
41,1457815639,104.10911259999999,30.6941211,12
42,4449099864,104.1060983,30.651526300000004,23
43,4400595034,104.0752209,30.6741326,11
44,2726912093,104.075259,30.6768881,11
45,2712272990,104.09577709999999,30.6746293,17
46,5529895009,104.08676729999999,30.6498898,4
47,5529895012,104.08818079999999,30.650177799999998,4
48,5529895014,104.0879586,30.649387400000002,4
49,5535137895,104.0425434,30.684724600000003,14
50,5535137896,104.0420786,30.684731099999997,10
51,5535137897,104.0421296,30.683682899999997,14
52,5535137898,104.0426517,30.683733399999998,14
53,5535137899,104.04185849999999,30.684809899999998,10
54,5529895016,104.0858693,30.6502685,4
55,5529895015,104.08718499999999,30.6506396,4
56,314654830,104.0444735,30.628728999999996,19
57,5535137903,104.041037,30.684873100000004,10
58,5535137904,104.041516,30.6852631,6
59,5529895017,104.08631390000001,30.6509874,4
60,5529895018,104.0865045,30.6514033,4
61,5535137912,104.04110440000001,30.685794,14
62,5535137913,104.03722690000001,30.6821086,6
63,5535137914,104.0354208,30.682936199999997,6
64,5535137915,104.0338668,30.6839592,6
65,5535137916,104.03652290000001,30.680950300000003,6
66,5535137917,104.0377309,30.6829708,6
67,5535137920,104.03712390000001,30.6819392,6
68,5514125485,104.0878952,30.6419967,4
69,1159176366,104.0577093,30.6256022,18
70,1159176368,104.05532790000001,30.6255469,18
71,5514125489,104.0303108,30.6488342,22
72,5514125490,104.02914140000001,30.648933399999997,22
73,5514125491,104.03011500000001,30.651615500000002,5
74,5514125492,104.0300174,30.6516223,5
75,1159504053,104.02132270000001,30.6972777,6
76,1159504057,104.02328840000001,30.698668599999998,6
77,5514125499,104.0313605,30.652436199999997,20
78,5514125500,104.0299508,30.652438800000002,20
79,5514125501,104.0313113,30.6501568,5
80,5514125502,104.03136490000001,30.6532914,20
81,2560005533,104.02484229999999,30.621906,19
82,5514125506,104.05376059999999,30.666726500000003,8
83,5514125513,104.09592940000002,30.6562993,16
84,5514125515,104.09488420000001,30.6544033,16
85,1159155219,104.1020127,30.6428346,4
86,6235586769,104.05947409999999,30.697169899999995,14
87,1159143633,104.1010666,30.671493800000004,17
88,6235586773,104.0576958,30.6969402,14
89,1159143637,104.10272619999999,30.6673044,16
90,1388445910,104.0725925,30.6467232,18
91,6235586776,104.05625959999999,30.697218699999997,14
92,3633021146,104.080652,30.674453999999997,15
93,1159155221,104.1015484,30.6442125,4
94,1507393760,104.0787821,30.695518,14
95,1460306173,104.1124706,30.6550603,16
96,1458692371,104.0924499,30.678935600000003,23
97,1445519636,104.0636154,30.6461358,3
98,2039522710,104.1074247,30.6733775,17
99,1458692381,104.09218,30.6791691,23
100,1458692382,104.0927197,30.6791691,23
101,441221408,104.02290529999999,30.6459042,5
102,1458692386,104.09245290000001,30.679399800000002,23
103,441221413,104.0229906,30.646129100000003,22
104,1958204341,104.08851609999999,30.668124300000002,15
105,314655016,104.04401440000001,30.628019800000004,19
106,314655017,104.044124,30.6280339,19
107,4748173614,104.01589809999999,30.623843400000002,5
108,4748173616,104.0195958,30.623704999999998,5
109,4748173618,104.01880870000001,30.623092800000002,5
110,4748173619,104.0183999,30.622774800000002,5
111,4230611257,104.0729139,30.650788300000002,2
112,4230611259,104.07275899999999,30.650832899999997,2
113,4230611261,104.0716757,30.6511163,2
114,314655039,104.0445255,30.627425,19
115,6278242624,104.07333709999999,30.655932300000003,9
116,1845199170,104.0719265,30.6782016,11
117,4230611267,104.07104,30.6512533,12
118,1845199172,104.0705217,30.679444500000002,14
119,6356151901,104.0975292,30.6705272,4
120,4230611269,104.07086540000002,30.6513517,2
121,4230611271,104.07025949999999,30.651758100000002,9
122,4521001283,104.085062,30.6532424,15
